Step,Time,JointName,Fx,Fy,Fz,Tx,Ty,Tz,F_norm
290,3.2627,Link_07,0.000000,-0.071317,0.029654,0.003603,0.000000,0.000000,0.077237
290,3.2627,Link_08,0.000000,-0.035676,0.014826,0.000892,0.000000,0.000000,0.038634
300,3.3695,Trunk_02,0.000000,-0.003514,0.615911,0.054128,0.000000,0.000000,0.615921
300,3.3695,Trunk_03,0.000000,-0.000798,0.154092,0.000020,0.000000,0.000000,0.154094
300,3.3695,Link_01,0.000000,-0.224721,0.210239,0.052461,0.000000,0.000000,0.307733
300,3.3695,Link_02,0.000000,-0.217329,0.158881,0.041730,0.000000,0.000000,0.269212
300,3.3695,Link_03,0.000000,-0.198884,0.116915,0.031454,0.000000,0.000000,0.230703
300,3.3695,Link_04,0.000000,-0.171894,0.086017,0.022172,0.000000,0.000000,0.192215
300,3.3695,Link_05,0.000000,-0.140138,0.063239,0.014299,0.000000,0.000000,0.153746
300,3.3695,Link_06,0.000000,-0.105986,0.045378,0.008063,0.000000,0.000000,0.115291
300,3.3695,Link_07,0.000000,-0.070827,0.029822,0.003577,0.000000,0.000000,0.076849
300,3.3695,Link_08,0.000000,-0.035408,0.014910,0.000885,0.000000,0.000000,0.038419
310,3.4777,Trunk_02,0.000000,-0.003396,0.615775,0.054056,0.000000,0.000000,0.615785
310,3.4777,Trunk_03,0.000000,-0.000796,0.154092,0.000020,0.000000,0.000000,0.154094
310,3.4777,Link_01,0.000000,-0.224536,0.210236,0.052392,0.000000,0.000000,0.307596
310,3.4777,Link_02,0.000000,-0.217110,0.158950,0.041672,0.000000,0.000000,0.269076
310,3.4777,Link_03,0.000000,-0.198657,0.117037,0.031407,0.000000,0.000000,0.230569
310,3.4777,Link_04,0.000000,-0.171678,0.086160,0.022138,0.000000,0.000000,0.192086
310,3.4777,Link_05,0.000000,-0.139946,0.063376,0.014276,0.000000,0.000000,0.153627
310,3.4777,Link_06,0.000000,-0.105827,0.045491,0.008049,0.000000,0.000000,0.115190
310,3.4777,Link_07,0.000000,-0.070711,0.029900,0.003570,0.000000,0.000000,0.076773
310,3.4777,Link_08,0.000000,-0.035345,0.014949,0.000884,0.000000,0.000000,0.038376
320,3.5936,Trunk_02,0.000000,-0.003670,0.616272,0.054254,0.000000,0.000000,0.616283
320,3.5936,Trunk_03,0.000000,-0.000802,0.154092,0.000020,0.000000,0.000000,0.154094
320,3.5936,Link_01,0.000000,-0.225098,0.210364,0.052581,0.000000,0.000000,0.308095
320,3.5936,Link_02,0.000000,-0.217750,0.158916,0.041832,0.000000,0.000000,0.269573
320,3.5936,Link_03,0.000000,-0.199318,0.116879,0.031536,0.000000,0.000000,0.231059
320,3.5936,Link_04,0.000000,-0.172312,0.085946,0.022234,0.000000,0.000000,0.192557
320,3.5936,Link_05,0.000000,-0.140516,0.063159,0.014342,0.000000,0.000000,0.154058
320,3.5936,Link_06,0.000000,-0.106302,0.045310,0.008089,0.000000,0.000000,0.115556
320,3.5936,Link_07,0.000000,-0.071061,0.029775,0.003589,0.000000,0.000000,0.077047
320,3.5936,Link_08,0.000000,-0.035536,0.014887,0.000888,0.000000,0.000000,0.038528
330,3.7074,Trunk_02,0.000000,-0.003726,0.616325,0.054288,0.000000,0.000000,0.616337
330,3.7074,Trunk_03,0.000000,-0.000803,0.154092,0.000020,0.000000,0.000000,0.154094
330,3.7074,Link_01,0.000000,-0.225178,0.210358,0.052613,0.000000,0.000000,0.308149
330,3.7074,Link_02,0.000000,-0.217848,0.158873,0.041860,0.000000,0.000000,0.269627
330,3.7074,Link_03,0.000000,-0.199420,0.116809,0.031558,0.000000,0.000000,0.231112
330,3.7074,Link_04,0.000000,-0.172409,0.085865,0.022250,0.000000,0.000000,0.192608
330,3.7074,Link_05,0.000000,-0.140603,0.063083,0.014353,0.000000,0.000000,0.154106
330,3.7074,Link_06,0.000000,-0.106374,0.045248,0.008095,0.000000,0.000000,0.115597
330,3.7074,Link_07,0.000000,-0.071112,0.029733,0.003592,0.000000,0.000000,0.077078
330,3.7074,Link_08,0.000000,-0.035563,0.014865,0.000889,0.000000,0.000000,0.038545
340,3.8196,Trunk_02,0.000000,-0.003537,0.615980,0.054149,0.000000,0.000000,0.615990
340,3.8196,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
340,3.8196,Link_01,0.000000,-0.224788,0.210268,0.052481,0.000000,0.000000,0.307802
340,3.8196,Link_02,0.000000,-0.217402,0.158898,0.041747,0.000000,0.000000,0.269281
340,3.8196,Link_03,0.000000,-0.198959,0.116922,0.031467,0.000000,0.000000,0.230771
340,3.8196,Link_04,0.000000,-0.171966,0.086019,0.022182,0.000000,0.000000,0.192280
340,3.8196,Link_05,0.000000,-0.140203,0.063237,0.014306,0.000000,0.000000,0.153805
340,3.8196,Link_06,0.000000,-0.106040,0.045376,0.008068,0.000000,0.000000,0.115341
340,3.8196,Link_07,0.000000,-0.070867,0.029822,0.003579,0.000000,0.000000,0.076886
340,3.8196,Link_08,0.000000,-0.035429,0.014910,0.000886,0.000000,0.000000,0.038439
350,3.9379,Trunk_02,0.000000,-0.003512,0.615968,0.054136,0.000000,0.000000,0.615978
350,3.9379,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
350,3.9379,Link_01,0.000000,-0.224760,0.210280,0.052468,0.000000,0.000000,0.307790
350,3.9379,Link_02,0.000000,-0.217367,0.158926,0.041736,0.000000,0.000000,0.269269
350,3.9379,Link_03,0.000000,-0.198921,0.116962,0.031459,0.000000,0.000000,0.230759
350,3.9379,Link_04,0.000000,-0.171931,0.086063,0.022176,0.000000,0.000000,0.192268
350,3.9379,Link_05,0.000000,-0.140173,0.063279,0.014302,0.000000,0.000000,0.153794
350,3.9379,Link_06,0.000000,-0.106016,0.045410,0.008065,0.000000,0.000000,0.115332
350,3.9379,Link_07,0.000000,-0.070850,0.029844,0.003578,0.000000,0.000000,0.076879
350,3.9379,Link_08,0.000000,-0.035421,0.014921,0.000885,0.000000,0.000000,0.038435
360,4.0554,Trunk_02,0.000000,-0.003643,0.616208,0.054233,0.000000,0.000000,0.616219
360,4.0554,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
360,4.0554,Link_01,0.000000,-0.225032,0.210341,0.052561,0.000000,0.000000,0.308031
360,4.0554,Link_02,0.000000,-0.217677,0.158908,0.041815,0.000000,0.000000,0.269509
360,4.0554,Link_03,0.000000,-0.199244,0.116882,0.031522,0.000000,0.000000,0.230997
360,4.0554,Link_04,0.000000,-0.172241,0.085954,0.022224,0.000000,0.000000,0.192497
360,4.0554,Link_05,0.000000,-0.140453,0.063169,0.014335,0.000000,0.000000,0.154004
360,4.0554,Link_06,0.000000,-0.106249,0.045319,0.008085,0.000000,0.000000,0.115510
360,4.0554,Link_07,0.000000,-0.071021,0.029782,0.003587,0.000000,0.000000,0.077013
360,4.0554,Link_08,0.000000,-0.035514,0.014890,0.000888,0.000000,0.000000,0.038509
370,4.1695,Trunk_02,0.000000,-0.003652,0.616199,0.054235,0.000000,0.000000,0.616210
370,4.1695,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
370,4.1695,Link_01,0.000000,-0.225032,0.210329,0.052563,0.000000,0.000000,0.308022
370,4.1695,Link_02,0.000000,-0.217680,0.158889,0.041817,0.000000,0.000000,0.269500
370,4.1695,Link_03,0.000000,-0.199247,0.116859,0.031523,0.000000,0.000000,0.230988
370,4.1695,Link_04,0.000000,-0.172242,0.085931,0.022224,0.000000,0.000000,0.192488
370,4.1695,Link_05,0.000000,-0.140452,0.063148,0.014335,0.000000,0.000000,0.153995
370,4.1695,Link_06,0.000000,-0.106248,0.045302,0.008085,0.000000,0.000000,0.115503
370,4.1695,Link_07,0.000000,-0.071020,0.029770,0.003587,0.000000,0.000000,0.077007
370,4.1695,Link_08,0.000000,-0.035513,0.014884,0.000888,0.000000,0.000000,0.038506
380,4.2788,Trunk_02,0.000000,-0.003560,0.616034,0.054168,0.000000,0.000000,0.616045
380,4.2788,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
380,4.2788,Link_01,0.000000,-0.224844,0.210287,0.052499,0.000000,0.000000,0.307857
380,4.2788,Link_02,0.000000,-0.217466,0.158903,0.041763,0.000000,0.000000,0.269335
380,4.2788,Link_03,0.000000,-0.199024,0.116917,0.031480,0.000000,0.000000,0.230825
380,4.2788,Link_04,0.000000,-0.172029,0.086008,0.022192,0.000000,0.000000,0.192331
380,4.2788,Link_05,0.000000,-0.140260,0.063225,0.014313,0.000000,0.000000,0.153852
380,4.2788,Link_06,0.000000,-0.106089,0.045366,0.008072,0.000000,0.000000,0.115381
380,4.2788,Link_07,0.000000,-0.070903,0.029814,0.003581,0.000000,0.000000,0.076916
380,4.2788,Link_08,0.000000,-0.035450,0.014906,0.000886,0.000000,0.000000,0.038456
390,4.3877,Trunk_02,0.000000,-0.003560,0.616052,0.054171,0.000000,0.000000,0.616062
390,4.3877,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
390,4.3877,Link_01,0.000000,-0.224857,0.210299,0.052502,0.000000,0.000000,0.307874
390,4.3877,Link_02,0.000000,-0.217478,0.158915,0.041765,0.000000,0.000000,0.269353
390,4.3877,Link_03,0.000000,-0.199037,0.116928,0.031482,0.000000,0.000000,0.230842
390,4.3877,Link_04,0.000000,-0.172042,0.086019,0.022193,0.000000,0.000000,0.192348
390,4.3877,Link_05,0.000000,-0.140273,0.063235,0.014314,0.000000,0.000000,0.153867
390,4.3877,Link_06,0.000000,-0.106099,0.045373,0.008072,0.000000,0.000000,0.115394
390,4.3877,Link_07,0.000000,-0.070911,0.029819,0.003581,0.000000,0.000000,0.076925
390,4.3877,Link_08,0.000000,-0.035454,0.014909,0.000886,0.000000,0.000000,0.038461
400,4.4955,Trunk_02,0.000000,-0.003624,0.616164,0.054217,0.000000,0.000000,0.616175
400,4.4955,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
400,4.4955,Link_01,0.000000,-0.224986,0.210326,0.052546,0.000000,0.000000,0.307987
400,4.4955,Link_02,0.000000,-0.217625,0.158904,0.041802,0.000000,0.000000,0.269465
400,4.4955,Link_03,0.000000,-0.199190,0.116888,0.031511,0.000000,0.000000,0.230953
400,4.4955,Link_04,0.000000,-0.172188,0.085965,0.022216,0.000000,0.000000,0.192454
400,4.4955,Link_05,0.000000,-0.140404,0.063181,0.014329,0.000000,0.000000,0.153964
400,4.4955,Link_06,0.000000,-0.106208,0.045329,0.008081,0.000000,0.000000,0.115477
400,4.4955,Link_07,0.000000,-0.070991,0.029788,0.003585,0.000000,0.000000,0.076988
400,4.4955,Link_08,0.000000,-0.035498,0.014893,0.000887,0.000000,0.000000,0.038496
410,4.6065,Trunk_02,0.000000,-0.003619,0.616145,0.054212,0.000000,0.000000,0.616155
410,4.6065,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
410,4.6065,Link_01,0.000000,-0.224968,0.210317,0.052541,0.000000,0.000000,0.307967
410,4.6065,Link_02,0.000000,-0.217607,0.158897,0.041798,0.000000,0.000000,0.269446
410,4.6065,Link_03,0.000000,-0.199171,0.116883,0.031508,0.000000,0.000000,0.230934
410,4.6065,Link_04,0.000000,-0.172170,0.085961,0.022213,0.000000,0.000000,0.192436
410,4.6065,Link_05,0.000000,-0.140387,0.063178,0.014328,0.000000,0.000000,0.153948
410,4.6065,Link_06,0.000000,-0.106195,0.045326,0.008080,0.000000,0.000000,0.115463
410,4.6065,Link_07,0.000000,-0.070981,0.029787,0.003585,0.000000,0.000000,0.076978
410,4.6065,Link_08,0.000000,-0.035492,0.014893,0.000887,0.000000,0.000000,0.038490
420,4.7299,Trunk_02,0.000000,-0.003575,0.616067,0.054180,0.000000,0.000000,0.616078
420,4.7299,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
420,4.7299,Link_01,0.000000,-0.224879,0.210299,0.052511,0.000000,0.000000,0.307890
420,4.7299,Link_02,0.000000,-0.217505,0.158905,0.041773,0.000000,0.000000,0.269368
420,4.7299,Link_03,0.000000,-0.199065,0.116911,0.031488,0.000000,0.000000,0.230857
420,4.7299,Link_04,0.000000,-0.172069,0.085999,0.022198,0.000000,0.000000,0.192363
420,4.7299,Link_05,0.000000,-0.140297,0.063215,0.014317,0.000000,0.000000,0.153881
420,4.7299,Link_06,0.000000,-0.106120,0.045358,0.008074,0.000000,0.000000,0.115407
420,4.7299,Link_07,0.000000,-0.070927,0.029808,0.003582,0.000000,0.000000,0.076936
420,4.7299,Link_08,0.000000,-0.035462,0.014903,0.000887,0.000000,0.000000,0.038467
430,4.8370,Trunk_02,0.000000,-0.003584,0.616089,0.054187,0.000000,0.000000,0.616100
430,4.8370,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
430,4.8370,Link_01,0.000000,-0.224902,0.210306,0.052517,0.000000,0.000000,0.307911
430,4.8370,Link_02,0.000000,-0.217530,0.158909,0.041778,0.000000,0.000000,0.269390
430,4.8370,Link_03,0.000000,-0.199090,0.116911,0.031492,0.000000,0.000000,0.230879
430,4.8370,Link_04,0.000000,-0.172092,0.085997,0.022201,0.000000,0.000000,0.192383
430,4.8370,Link_05,0.000000,-0.140317,0.063214,0.014319,0.000000,0.000000,0.153899
430,4.8370,Link_06,0.000000,-0.106135,0.045356,0.008075,0.000000,0.000000,0.115420
430,4.8370,Link_07,0.000000,-0.070937,0.029807,0.003582,0.000000,0.000000,0.076945
430,4.8370,Link_08,0.000000,-0.035467,0.014903,0.000887,0.000000,0.000000,0.038471
440,4.9470,Trunk_02,0.000000,-0.003612,0.616138,0.054207,0.000000,0.000000,0.616148
440,4.9470,Trunk_03,0.000000,-0.000801,0.154092,0.000020,0.000000,0.000000,0.154094
440,4.9470,Link_01,0.000000,-0.224957,0.210318,0.052536,0.000000,0.000000,0.307960
440,4.9470,Link_02,0.000000,-0.217593,0.158903,0.041794,0.000000,0.000000,0.269438
440,4.9470,Link_03,0.000000,-0.199156,0.116892,0.031505,0.000000,0.000000,0.230927
440,4.9470,Link_04,0.000000,-0.172156,0.085973,0.022211,0.000000,0.000000,0.192429
440,4.9470,Link_05,0.000000,-0.140375,0.063189,0.014326,0.000000,0.000000,0.153942
440,4.9470,Link_06,0.000000,-0.106184,0.045335,0.008079,0.000000,0.000000,0.115457
440,4.9470,Link_07,0.000000,-0.070973,0.029793,0.003584,0.000000,0.000000,0.076973
440,4.9470,Link_08,0.000000,-0.035488,0.014896,0.000887,0.000000,0.000000,0.038487
450,5.0583,Trunk_02,0.000000,-0.003604,0.616122,0.054202,0.000000,0.000000,0.616132
450,5.0583,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
450,5.0583,Link_01,0.000000,-0.224941,0.210312,0.052531,0.000000,0.000000,0.307944
450,5.0583,Link_02,0.000000,-0.217575,0.158901,0.041790,0.000000,0.000000,0.269423
450,5.0583,Link_03,0.000000,-0.199138,0.116894,0.031502,0.000000,0.000000,0.230911
450,5.0583,Link_04,0.000000,-0.172139,0.085975,0.022208,0.000000,0.000000,0.192414
450,5.0583,Link_05,0.000000,-0.140359,0.063191,0.014324,0.000000,0.000000,0.153928
450,5.0583,Link_06,0.000000,-0.106171,0.045337,0.008078,0.000000,0.000000,0.115446
450,5.0583,Link_07,0.000000,-0.070964,0.029795,0.003584,0.000000,0.000000,0.076965
450,5.0583,Link_08,0.000000,-0.035483,0.014896,0.000887,0.000000,0.000000,0.038483
460,5.1662,Trunk_02,0.000000,-0.003586,0.616088,0.054188,0.000000,0.000000,0.616098
460,5.1662,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
460,5.1662,Link_01,0.000000,-0.224902,0.210304,0.052518,0.000000,0.000000,0.307910
460,5.1662,Link_02,0.000000,-0.217530,0.158905,0.041779,0.000000,0.000000,0.269389
460,5.1662,Link_03,0.000000,-0.199092,0.116906,0.031492,0.000000,0.000000,0.230878
460,5.1662,Link_04,0.000000,-0.172094,0.085992,0.022202,0.000000,0.000000,0.192382
460,5.1662,Link_05,0.000000,-0.140319,0.063208,0.014320,0.000000,0.000000,0.153899
460,5.1662,Link_06,0.000000,-0.106138,0.045352,0.008075,0.000000,0.000000,0.115421
460,5.1662,Link_07,0.000000,-0.070939,0.029804,0.003582,0.000000,0.000000,0.076945
460,5.1662,Link_08,0.000000,-0.035469,0.014901,0.000887,0.000000,0.000000,0.038472
470,5.2767,Trunk_02,0.000000,-0.003592,0.616102,0.054193,0.000000,0.000000,0.616112
470,5.2767,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
470,5.2767,Link_01,0.000000,-0.224916,0.210309,0.052522,0.000000,0.000000,0.307924
470,5.2767,Link_02,0.000000,-0.217547,0.158906,0.041782,0.000000,0.000000,0.269403
470,5.2767,Link_03,0.000000,-0.199108,0.116905,0.031495,0.000000,0.000000,0.230891
470,5.2767,Link_04,0.000000,-0.172110,0.085989,0.022204,0.000000,0.000000,0.192395
470,5.2767,Link_05,0.000000,-0.140333,0.063206,0.014321,0.000000,0.000000,0.153910
470,5.2767,Link_06,0.000000,-0.106149,0.045349,0.008076,0.000000,0.000000,0.115430
470,5.2767,Link_07,0.000000,-0.070947,0.029803,0.003583,0.000000,0.000000,0.076953
470,5.2767,Link_08,0.000000,-0.035473,0.014900,0.000887,0.000000,0.000000,0.038476
480,5.3889,Trunk_02,0.000000,-0.003603,0.616123,0.054202,0.000000,0.000000,0.616134
480,5.3889,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
480,5.3889,Link_01,0.000000,-0.224941,0.210314,0.052531,0.000000,0.000000,0.307945
480,5.3889,Link_02,0.000000,-0.217575,0.158904,0.041790,0.000000,0.000000,0.269424
480,5.3889,Link_03,0.000000,-0.199138,0.116896,0.031502,0.000000,0.000000,0.230912
480,5.3889,Link_04,0.000000,-0.172138,0.085978,0.022208,0.000000,0.000000,0.192416
480,5.3889,Link_05,0.000000,-0.140359,0.063194,0.014324,0.000000,0.000000,0.153929
480,5.3889,Link_06,0.000000,-0.106171,0.045340,0.008078,0.000000,0.000000,0.115447
480,5.3889,Link_07,0.000000,-0.070964,0.029796,0.003584,0.000000,0.000000,0.076966
480,5.3889,Link_08,0.000000,-0.035483,0.014897,0.000887,0.000000,0.000000,0.038483
490,5.5011,Trunk_02,0.000000,-0.003598,0.616112,0.054198,0.000000,0.000000,0.616123
490,5.5011,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
490,5.5011,Link_01,0.000000,-0.224929,0.210311,0.052528,0.000000,0.000000,0.307935
490,5.5011,Link_02,0.000000,-0.217562,0.158903,0.041787,0.000000,0.000000,0.269413
490,5.5011,Link_03,0.000000,-0.199124,0.116898,0.031499,0.000000,0.000000,0.230902
490,5.5011,Link_04,0.000000,-0.172126,0.085981,0.022207,0.000000,0.000000,0.192406
490,5.5011,Link_05,0.000000,-0.140348,0.063197,0.014323,0.000000,0.000000,0.153920
490,5.5011,Link_06,0.000000,-0.106162,0.045342,0.008078,0.000000,0.000000,0.115440
490,5.5011,Link_07,0.000000,-0.070957,0.029798,0.003583,0.000000,0.000000,0.076960
490,5.5011,Link_08,0.000000,-0.035479,0.014898,0.000887,0.000000,0.000000,0.038480
500,5.6149,Trunk_02,0.000000,-0.003591,0.616099,0.054192,0.000000,0.000000,0.616109
500,5.6149,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
500,5.6149,Link_01,0.000000,-0.224914,0.210308,0.052522,0.000000,0.000000,0.307921
500,5.6149,Link_02,0.000000,-0.217544,0.158905,0.041782,0.000000,0.000000,0.269400
500,5.6149,Link_03,0.000000,-0.199106,0.116904,0.031495,0.000000,0.000000,0.230888
500,5.6149,Link_04,0.000000,-0.172107,0.085988,0.022204,0.000000,0.000000,0.192393
500,5.6149,Link_05,0.000000,-0.140331,0.063204,0.014321,0.000000,0.000000,0.153908
500,5.6149,Link_06,0.000000,-0.106147,0.045349,0.008076,0.000000,0.000000,0.115429
500,5.6149,Link_07,0.000000,-0.070946,0.029802,0.003583,0.000000,0.000000,0.076951
500,5.6149,Link_08,0.000000,-0.035473,0.014900,0.000887,0.000000,0.000000,0.038475
510,5.7236,Trunk_02,0.000000,-0.003595,0.616108,0.054195,0.000000,0.000000,0.616118
510,5.7236,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
510,5.7236,Link_01,0.000000,-0.224923,0.210310,0.052525,0.000000,0.000000,0.307930
510,5.7236,Link_02,0.000000,-0.217555,0.158906,0.041785,0.000000,0.000000,0.269409
510,5.7236,Link_03,0.000000,-0.199117,0.116902,0.031497,0.000000,0.000000,0.230897
510,5.7236,Link_04,0.000000,-0.172118,0.085986,0.022205,0.000000,0.000000,0.192401
510,5.7236,Link_05,0.000000,-0.140341,0.063202,0.014322,0.000000,0.000000,0.153915
510,5.7236,Link_06,0.000000,-0.106155,0.045346,0.008077,0.000000,0.000000,0.115435
510,5.7236,Link_07,0.000000,-0.070952,0.029801,0.003583,0.000000,0.000000,0.076956
510,5.7236,Link_08,0.000000,-0.035476,0.014899,0.000887,0.000000,0.000000,0.038478
520,5.8339,Trunk_02,0.000000,-0.003601,0.616116,0.054199,0.000000,0.000000,0.616126
520,5.8339,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
520,5.8339,Link_01,0.000000,-0.224933,0.210312,0.052528,0.000000,0.000000,0.307938
520,5.8339,Link_02,0.000000,-0.217566,0.158904,0.041788,0.000000,0.000000,0.269417
520,5.8339,Link_03,0.000000,-0.199128,0.116898,0.031500,0.000000,0.000000,0.230905
520,5.8339,Link_04,0.000000,-0.172129,0.085980,0.022207,0.000000,0.000000,0.192409
520,5.8339,Link_05,0.000000,-0.140351,0.063197,0.014323,0.000000,0.000000,0.153923
520,5.8339,Link_06,0.000000,-0.106164,0.045342,0.008078,0.000000,0.000000,0.115441
520,5.8339,Link_07,0.000000,-0.070958,0.029798,0.003583,0.000000,0.000000,0.076961
520,5.8339,Link_08,0.000000,-0.035480,0.014898,0.000887,0.000000,0.000000,0.038481
530,5.9464,Trunk_02,0.000000,-0.003599,0.616110,0.054197,0.000000,0.000000,0.616121
530,5.9464,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
530,5.9464,Link_01,0.000000,-0.224927,0.210310,0.052526,0.000000,0.000000,0.307933
530,5.9464,Link_02,0.000000,-0.217560,0.158903,0.041786,0.000000,0.000000,0.269411
530,5.9464,Link_03,0.000000,-0.199121,0.116899,0.031498,0.000000,0.000000,0.230899
530,5.9464,Link_04,0.000000,-0.172122,0.085982,0.022206,0.000000,0.000000,0.192403
530,5.9464,Link_05,0.000000,-0.140344,0.063198,0.014323,0.000000,0.000000,0.153917
530,5.9464,Link_06,0.000000,-0.106158,0.045344,0.008077,0.000000,0.000000,0.115437
530,5.9464,Link_07,0.000000,-0.070954,0.029799,0.003583,0.000000,0.000000,0.076958
530,5.9464,Link_08,0.000000,-0.035477,0.014898,0.000887,0.000000,0.000000,0.038479
540,6.0607,Trunk_02,0.000000,-0.003593,0.616105,0.054194,0.000000,0.000000,0.616115
540,6.0607,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
540,6.0607,Link_01,0.000000,-0.224920,0.210309,0.052524,0.000000,0.000000,0.307927
540,6.0607,Link_02,0.000000,-0.217551,0.158905,0.041784,0.000000,0.000000,0.269405
540,6.0607,Link_03,0.000000,-0.199113,0.116902,0.031497,0.000000,0.000000,0.230894
540,6.0607,Link_04,0.000000,-0.172115,0.085985,0.022205,0.000000,0.000000,0.192398
