file_name,plant_density,age_in_days_d,age_in_degree_days_dd,avg_dry_biomass_plant_with_roots_plant_daly_mg, gross photosynthesis CH2O mg,maintenance CH2O mg,avg_cumulative_PAR_absorbed_per_plant_umol,avg_cumulative_gross_assimmilates_plant_mg,avg_cumulative_assimilates_plant_mg
base_plant_dynamic_50.csv,50.0,71.0,1467.4135,43012.40820699864,1666.4977503059586,244.77854346361775,923.1718569335518,68238.53920204162,59924.584914801824
base_plant_dynamic_50.csv,50.0,72.0,1482.8827,44033.31192465113,1664.5107034155826,243.80186310708197,944.912962942894,69903.0499054572,61345.293755110324
base_plant_dynamic_50.csv,50.0,73.0,1498.311,45053.05460784368,1662.251673086983,243.38218457756435,966.6843964143593,71565.30157854418,62764.16324361974
base_plant_dynamic_50.csv,50.0,74.0,1513.6757,46072.05239224339,1660.1879470130255,242.57714817755937,988.4640922592143,73225.4895255572,64181.7740424552
base_plant_dynamic_50.csv,50.0,75.0,1529.0406,47089.43468410164,1657.9960857969934,242.84839080598752,1010.2687756378102,74883.4856113542,65596.9217374462
base_plant_dynamic_50.csv,50.0,76.0,1544.3873,48105.62605483384,1656.0783541453025,242.805392164864,1032.103412210746,76539.5639654995,67010.19469942665
base_plant_dynamic_50.csv,50.0,77.0,1559.7655,49120.10267352855,1654.2028826861285,243.5584898838535,1053.964323151686,78193.76684818564,68420.83909222893
base_plant_dynamic_50.csv,50.0,78.0,1575.1967,50132.465492286705,1652.0683690232638,244.60516584507965,1075.8448250589727,79845.8352172089,69828.3022954071
base_plant_dynamic_50.csv,50.0,79.0,1590.6333,51143.21388794426,1649.9635954447308,244.7861727911193,1097.724740500708,81495.79881265364,71233.47971806071
base_plant_dynamic_50.csv,50.0,80.0,1606.0441,52152.76968090445,1647.8564367273614,244.38135713721476,1119.6112656315415,83143.655249381,72636.95479765086
